"uniform_id","prog_dur","reread_dur","lookback_dur","prog_z","reread_z","lookback_z","skip","reg.in","refix","rate","comprehension_score","Cluster_H3F"
"du_10",243.45321307779,582.292372881356,386.555555555556,-0.788949386507383,-0.403331392801016,-0.101098993335429,0.309791332263242,0.281395348837209,0.174418604651163,262,-0.466908870443887,1
"du_11",256.805057955743,661.003134796238,406.8,-0.541788791482265,0.155746529792179,0.00584626732401612,0.2,0.233552631578947,0.290570175438596,201.625,-0.168237677458048,2
"du_12",226.643010752688,615.346733668342,696,-1.10012882628844,-0.168548207988015,1.53360216438441,0.290625,0.354625550660793,0.136563876651982,226.8,-0.0305353435964569,2
"du_13",306.178879310345,567.692307692308,397.333333333333,0.372187005586655,-0.507034799006705,-0.0441632618098191,0.174111212397448,0.179911699779249,0.327814569536424,196.375,-0.016484616010295,2
"du_14",249.454761904762,780.149643705463,480.833333333333,-0.67785265098464,1.00203719023878,0.396941915937564,0.330598851517637,0.26593137254902,0.0477941176470588,197.333333333333,0.148552671459048,2
"du_18",277.281690140845,632.334905660377,368.888888888889,-0.162738806911413,-0.0478822193112184,-0.194426635733079,0.293393057110862,0.26148969889065,0.117274167987322,216.428571428571,-0.137788179277855,2
"du_19",293.034534534535,640.405172413793,604.8,0.128867516354936,0.00944041181960222,1.05182022174296,0.201226993865031,0.324116743471582,0.221198156682028,179.5,0.369925196610743,2
"du_20",251.642441860465,568.798742138365,362.333333333333,-0.637355754524362,-0.499175860069536,-0.229057647691956,0.292759706190976,0.200296735905045,0.261127596439169,265.857142857143,-0.473412354138192,1
"du_21",292.731958762887,683.37037037037,382.333333333333,0.12326643212693,0.314619691412204,-0.123403712902163,0.349659863945578,0.205020920502092,0.102510460251046,239.8,0.106671366403784,2
"du_22",323.061957868649,650.473372781065,323.25,0.684715482397885,0.0809542481571738,-0.435523045260341,0.32597623089983,0.214105793450882,0.188916876574307,225.75,0.167515553828204,2
"du_23",341.581367924528,968.866071428571,798.666666666667,1.02753465463703,2.34247890117965,2.07595902963868,0.157291666666667,0.378244746600742,0.273176761433869,108.571428571429,1.73654524110031,3
"du_24",239.928070175439,566.550561797753,195.25,-0.854204519806043,-0.515144553090236,-1.11170822791501,0.359908883826879,0.112099644128114,0.151245551601424,327.166666666667,-0.829737642223992,1
"du_25",485.717391304348,1024.27461139896,569.571428571429,3.69568618191671,2.73604250883559,0.865718362320368,0.204030226700252,0.204113924050633,0.251582278481013,115.5,2.55880273411347,3
"du_27",272.427286356822,576.396946564886,383.4,-0.252600345801267,-0.44520625994279,-0.117768836380041,0.326824254881809,0.351145038167939,0.140458015267176,269.142857142857,-0.269932667217356,1
"du_28",285.483713355049,690.4,473.181818181818,-0.0109083328036808,0.364550738124507,0.356521281794499,0.249061326658323,0.42,0.17,184.166666666667,0.211958272854229,2
"du_29",331.0234375,760.013824884793,581.888888888889,0.832093171470224,0.859013650863731,0.930787769778209,0.280834914611006,0.340369393139842,0.215039577836412,187.625,0.869777694780672,3
"du_31",256.2925,614.564102564103,313.333333333333,-0.551276928176802,-0.174107190791256,-0.487909787926947,0.393241167434716,0.210126582278481,0.0658227848101266,257,-0.419115864886182,1
"du_32",250.725557461407,563.586956521739,388,-0.654328517143465,-0.536194867441045,-0.0934684313783887,0.306071871127633,0.244642857142857,0.191071428571429,245.333333333333,-0.450630396503216,1
"du_33",256.855569155447,851.615044247788,680.2,-0.540853761283191,1.50965173621028,1.45013555590048,0.24633431085044,0.413748378728923,0.197146562905318,141.625,0.67159468311995,3
"du_34",260.48899188876,627.411764705882,226.444444444444,-0.473594222773541,-0.0828510005872656,-0.946917437958155,0.234290843806104,0.134818288393904,0.164126611957796,253.625,-0.498368220673043,1
"du_35",225.326829268293,517.415,218.571428571429,-1.12449311465592,-0.864151564927371,-0.988508193240486,0.346952010376135,0.285998013902681,0.0933465739821251,335.636363636364,-1.00559517331272,1
"du_36",243.038961038961,631.513944223108,404.8,-0.796617748545986,-0.0537134602204884,-0.00471912615496311,0.364978902953586,0.305647840531561,0.106312292358804,242.857142857143,-0.33617687533103,1
"du_38",327.095168374817,910.545762711864,713.5,0.759375629941393,1.92823317100123,1.62604935732548,0.336623889437315,0.46577380952381,0.099702380952381,160,1.37003501047457,3
"du_4",271.735766423358,553.714285714286,392.6,-0.265401309247816,-0.606319868790244,-0.0691680263767364,0.305241521068859,0.201183431952663,0.285502958579882,273.285714285714,-0.30880689224922,1
